address,before_optimized_token,optimized_80p_token,optimized_50_token,optimize_20p_token
0xddaf2e4c78fe861d441c4a8868e56d709905516c,1595,1290,783,317
0xddd001ced3619edfbdb5be7cf7f982002093f426,1512,1205,762,303
0xddd4f59e6df72e028a016312b5944756176a4617,1529,1204,768,316
0xdddac563f88849dcda5ce35e9bebe17ac5f016e5,1036,807,480,183
0xdde12a12a6f67156e0da672be05c374e1b0a3e57,1525,1217,757,307
0xdde19c145c1ee51b48f7a28e8df125da0cc440be,1496,1155,688,295
0xddeac1d37ff4c3423fc6e6426815caf16bdd900c,1548,1189,726,272
0xddecb41251b82e6aa43ac4eea58063937237b5ae,1069,847,520,202
0xddf2b3c69070186c5daaa98a440929a1a79e2411,1305,1027,629,251
0xde0dd78bbc51cbd9c919aeeb017bb6529038f396,1085,859,529,202
0xde0df6633389e6ba997c6db843c5d4dd3f378b6f,1489,1178,719,275
0xdE0f4Df545910F0ce9bBdaF3EEB929705b8a9DE0,1541,1196,730,291
0xde0fe653cf6194015dfbf132eaef832ae6193189,1510,1211,739,293
0xde22069cad238979bd436d5ea0d60475e5e7af06,1530,1216,745,282
0xde2951ffe19e640fc556cc594a8416365485479f,1501,1177,709,281
0xde36e50674078fadb52ce1fd2121158fbd01cf86,1508,1203,764,305
0xde4979ffe5c5c154f1b736960f60ccf0cd51f8ad,1504,1191,730,286
0xde5bb4b67b64daa2a92df3abf662023f06e599d8,1502,1176,747,306
0xde769a44d090c056e7f08436bbd422d0e4d45317,1433,1123,679,266
0xde7fa34501f5e48befa61acaa9da237d417984aa,1090,855,512,213
0xde86f709f9001a155a4a7fd40f0f4bcdbe41b4db,751,595,356,138
0xde8893346ce8052a02606b62d13b142648e062dd,1502,1177,712,281
0xde8faf11e8cabcfeea67270cdec67489383f38ee,1625,1278,753,303
0xDE9AB41040A1FE5Ea59e89d8f02e49F514532538,1525,1221,753,304
0xDea48D521832780f5e437F7f744c94d2CdA85Af9,210,163,97,41
0xdea6d29da64bba5ab86a7424ca894756e7ae8ed3,1538,1232,748,288
0xdead0d70e02ae02076ddef2ffc52c12c0991f4bf,1554,1213,743,301
0xdead49c9398a34ca8bacaaab0e1af098f0b20733,988,748,481,193
0xdEbe1246e27F8B3ca6F12D86648FabaAf63EEC29,1487,1172,748,299
0xdeda464fead5be760016aecfae245aa6a7bd755b,1570,1253,777,311
0xdedd02dd8f7af7418d587c3c2ae67e127a27ec3c,1366,1060,645,273
0xdEE35d7EE9e60b6db6446114367aC52D09d3dC50,1423,1131,690,276
0xdef326fd1a36bbe83cc3a39060c30197cb055689,1506,1184,716,281
0xdf07fa1b102c00124e96f18ea612bbbe553f50e1,1493,1186,717,287
0xdf0f851ce2214febdc2d111cc591246ff813087d,1445,1161,711,260
0xdf1b8fd37a0243924ab3d495ccc11a3b431bcc33,1500,1196,767,304
0xdf1c7156449d939f92a5ea1b3b5eee2402e0f6cb,1069,847,520,202
0xdf1fe0fdf1820908258ce1618be6cc48db9f313f,1069,847,520,202
0xdf21709ef015de7f72e9e532a22694ac0572194d,1577,1272,776,325
0xdf2a006ced0d5c33ef53f24c964e2354c75873bd,1017,800,483,185
0xDf2b47C4A9B735502E41eC6fE386A6B9eaD7d38B,1487,1205,712,296
0xdf2cb77ba68a8c2bb0193126b9659b1572dea170,1069,847,520,202
0xdf3390866c6af5c1ec56fadd2d152ed7de9137df,1508,1168,735,289
0xDF35a8572E8c107E17803f7AF2Fc48B6c226C6A4,1523,1164,718,307
0xdf44d0206c234931a1a6c6dc3fac87c14e5694a7,1516,1207,777,323
0xdf4b22695eeb4a7a1cf9a42162285ce782b8427a,1520,1211,775,310
0xdF55fA6Bba67bB660C56D392619912d316ED2074,1544,1225,770,326
0xdf58f682228554d4db7aab2dd3cb82ea677246a9,1518,1223,773,322
0xdf5985e2e95028d413ec6fd63dec44d9a4573b50,114,90,53,24
0xdf5f29a28119714a00d7bf0e25f8af8dcb9a9d51,813,637,383,142
0xdf67e80d656db1d7e499e594ba1b12430288bb4e,1543,1224,770,307
0xdf71e04eec5472827f78ca3e362586b0f8af08be,1532,1203,771,318
0xdf77e4a81fba17e0cc39dba521aa4167f388ed7c,158,126,76,29
0xdF7C42c18c4BAc520dd7A845AA0d85FbB87168d9,1061,833,517,193
0xdf83249f0f5c9926f1ee4310caa4e01c2f8abb89,1571,1249,765,305
0xdf83ae9af24336dd386993f8136594ba7c25eef5,1499,1199,770,311
0xdf99c7f9e0eadd71057a801055da810985df38bd,1560,1223,775,306
0xdfa1f97855c4f52c703b10fd1328a3d3170270ad,1490,1182,735,298
0xdfa71455782bc32fdfcd9f288c11d71fb4062479,1072,856,519,202
0xdfab9f43f279bd8bd87026b84105c5d1543ae99e,877,693,391,162
0xdfb0fd446c8bf56e2ba87f0d37e38ace33294339,1490,1205,751,309
0xdfbd6a960a55bcfcf59d5925351e05a51498bcef,1509,1197,743,303
0xdfbfd64726b1b178ef8204ae4992f641f31c8248,1465,1167,746,298
0xdfc2a1946fd54fde80a2fa968fb1633fbdb2c992,1069,847,520,202
0xdfcb66c4bdb2fc7a82a8870f3297637651f1a797,1544,1215,745,302
0xdfcfef20d0352e58155feaef9fa103c9363af435,1069,847,520,202
0xdfd8e9fda3ac12884e35eaea35d763517bb79176,1473,1171,712,293
0xdfe7351c291bc0e49079c62212587244e1c666ba,1544,1199,748,297
0xdff21104db924b789377617ca3e28e5f410df720,1069,847,520,202
0xdff6d9c62ecb4cf58b1caea400a7d3074f282d02,1069,847,520,202
0xdff8e7f5496d1e1a4af3497cb4712017a9c65442,1485,1171,691,290
0xdff95d14094b92ad5dd042fdb47b6f25f33fbbaa,841,650,390,162
0xe00e451da1ab65beab172ef6055293c53a2c4507,1568,1248,757,295
0xe0101f0dc01aca0865769032eb077b262bc855aa,1522,1225,768,291
0xe010d0a52791340db3323b77700817546a062109,262,208,134,52
0xe04535ca0c489aad1609a460fdaa87160f7dbca1,1586,1246,779,322
0xe04ed83230374b51d17c96866fde24c0f99b6377,1556,1234,770,315
0xE05CeDD2838E4e1d99B539D8C768D6EF2a10F729,1497,1185,748,296
0xe0645704ff1b2a9320b3ebe46593debbfe417fb0,1453,1135,689,281
0xe06eda7435ba749b047380ced49121dde93334ae,1009,774,501,184
0xe0720afa026df6db9fe9c8c63ebd119e0bb7d3ba,1516,1212,732,289
0xe07a4f63b2151836985e5e4c81cd2ea7252d16ea,1085,855,498,208
0xe07ab73a2acebbe3202a9a4cf7c89dd528049152,1112,873,531,205
0xe07c44a35650e445289cd9fdaaf7fb6a9d734471,1523,1224,754,312
0xe07e687dc4b244d574f37490948c7f4aa921d958,1511,1227,773,306
0xe0926d8b00b237ad46b126d4b7cf08e07a350c01,1305,1027,629,251
0xe0973da8c1d31fc4019628ea72a56c4f041aaa4a,274,223,145,60
0xe09b8b76bc46e81980d74755b83e835cf4b2d0d1,1520,1209,759,302
0xe0a04696a6aebaec5f740ed9b2a347b14573fae5,1572,1239,746,298
0xe0a416c61fcf88cddbc75963bf75e0c8b696f324,977,759,475,182
0xe0a8a9b7c821d9bbd66b826129d4cf1b219ebb3a,1527,1195,756,295
0xe0b1bb3d16aba1ca1745005646ecb9d7c859c60f,1339,1058,643,270
0xe0c72452740414d861606a44ccd5ea7f96488278,1316,1056,638,253
0xe0d1c0926fd72107b866c1ba5dd2245fcb51eee7,1532,1210,757,311
0xe0d5e075a2fcf6a4d8f64cddb64b1a20ad693695,1069,847,520,202
0xe0d95530820aafc51b1d98023aa1ff000b78d8b2,1303,1026,625,251
0xe0de6bbc6589160e8539230eead301f8481bc1b2,1218,969,578,228
0xe0df28a8101ac61d83b33f68371e93d731712c9a,1525,1208,741,301
0xe0e1a37a7ee3d3ffb341df471637ae108a0610ae,1503,1219,752,314
0xe0e3Fa169fC59DbB5ee29A3c19920BFdAB29480f,1251,1001,595,232
0xe0e73E8fc3a0fA161695be1D75E1Bc3E558957c4,1499,1196,767,304
0xe0efd668c950e6d286bc1c5b9304f31632708656,1571,1227,767,305
0xe0fc5d52576e05dd7403782ba1d9a7fc82cf2825,1531,1225,776,314
0xe0fca8c3a622661e0bf7fc220a3bbe9ab3a72b09,1140,903,545,213
0xe1193eda7496ec8c0364cbf309c281cb300ae220,1069,847,520,202
0xe1212d3f00ea83ad8c0ae8ea65fc3098ecf9d034,1069,847,520,202
0xe123d4103e14edd84bfc2158f8d55c1c43f9efc3,1041,820,506,193
0xe129417140b1b4f5f3d5dcb554ddeb8d89c04a92,1442,1154,744,289
0xe133a2812f63C8DC8C313Bbe7723e9974fF4598c,1488,1172,743,303
0xe13606ceec4f15bc96624a4dfe12b746c6e8fc48,1069,847,520,202
0xe137da0a88e299d5086f1ebf3c224386d82a0b16,1435,1113,682,269
0xe14620fdd87fa5717faab731a37abd813ef1e33e,1069,847,520,202
0xE15422570cB3Cd88Bd7eF87f14c6cA7C43F77398,1482,1194,713,280
0xE16A134446E895b001D34A48A8de08B330AC5Ef6,1491,1178,728,308
0xe1754d039c839192ee193d5cf8406fb24fcb421f,1496,1163,684,281
0xe17ed6dd14bbcb5a3660a025453bb81c720a2dab,1495,1171,700,283
0xe18c9465e6ed5cb3c58a316b990e0d17fb946eca,1444,1160,721,331
0xe18e8327ae9c49faf267f7b0c93d08153f6b1ac9,1548,1219,750,301
0xe18e9ce082b1609ebfae090c6e5cbb65edac5855,1487,1178,737,306
0xe1b32233d08a6250aaea20f7a841e0f22a4bc0af,1563,1232,769,300
0xe1b5507d1dead31583ee382485bc61d2b5ac6ceb,1591,1234,769,308
0xe1b6898ea89337e56cca441bad6e071ec970999b,1509,1205,718,294
0xe1cc1e5a679cbb7c6817a0cfecdb7c7284e8f47d,1432,1125,663,254
0xe1e8eabd8fcf08ed50ae1f2ed4710c1a1f38542c,1195,950,604,206
0xe1fee26c5fd6c6e58cc1cc976e4eeb63b9b3e44f,1607,1249,763,299
0xe2029478782a7dc5f6185ca740af584da7a74374,1069,847,520,202
0xe2178b5a8a308922c97c69f7354acff525f2f3d7,1468,1172,731,292
0xe2218Ff7c0CF2549eBf9F88C92bD75354C242004,1492,1171,750,302
0xe22a1b2e1444ccdb730a58930819210ec75adc58,723,563,343,130
0xe23cd160761f63fc3a1cf78aa034b6cdf97d3e0c,1537,1220,745,289
0xe241E3bAB1B70436D0F156bDa122a033B83F8540,1499,1196,767,304
0xe2454843007a3a9d936fb8fccb7b49fa5dbec600,1523,1201,719,284
0xe2492f8d2a2618d8709ca99b1d8d75713bd84089,1594,1268,784,318
0xe249e7a6f5a9efee03b4c5090c77245ef6fe0f5e,1561,1243,770,298
0xe25441e235e99739b9a2f67e24a62354c0c49286,1069,847,520,202
0xe256bb0b2a3457e54db3a41cf5a8b826aca222a8,1155,913,549,215
0xe25b0bba01dc5630312b6a21927e578061a13f55,1574,1252,787,312
0xe25c208bbef3ee313e841340e91db2d873f104cd,1518,1223,773,322
0xe25deffe1e7464bad53b3885c6c0220ce90e57db,1196,940,567,220
0xe25f0974fea47682f6a7386e4217da70512ec997,880,696,430,171
0xe2615137c379910897d4c662345a5a1d0b91f719,1588,1263,783,321
0xe26517A9967299453d3F1B48Aa005E6127e67210,1499,1183,758,311
0xe26e90598190a98c92c75204c9a4ecfe5983f8e0,158,126,76,29
0xe29418e04be1c79c1b9e4d076229ca70ee07403c,1557,1228,748,293
0xe29cd51e9c816181bd51d1ab781c3556205d44ff,1612,1267,781,313
0xe2b7d18eb4a6358b78483ff095408f240a96596e,1516,1217,753,303
0xe2c78ad6bbbd5bda29b98d47fef86975787cdbc4,1547,1224,784,320
0xe2ccc4f900bf1d74f76e43e5434c221ecc6a8a52,1504,1173,738,294
0xe2d7989f2d13f08515a3a3b6a02dee2f583c9fc5,1544,1259,794,314
0xe2d82dc7da0e6f882e96846451f4fabcc8f90528,1595,1255,780,316
0xe2d8337423519a95eb38d6bce22ea5e8784e79d5,818,645,389,144
0xe2e2808d9635f6e8e7aa4ea933dcb9d78a00d1b2,1568,1212,750,297
0xe2e36080d4952ae9e90a9bb87ec2c9a1e7781976,1490,1188,721,305
0xe2e5d0e1422e927abab19ad2067f802ad07fb364,1470,1154,765,309
0xe2e6d4be086c6938b53b22144855eef674281639,1504,1188,745,291
0xe2ec35fc994bf5b611a6d0daf8de109866c873c3,1371,1071,648,253
0xe2f45f1660dc99daf3bd06f637ab1e4debc15bde,1518,1191,751,301
0xe2f71caa4b28e462e10ddf3e7771b88570a9615b,1132,888,553,209
0xE2fA3d7B292c216390AbAd4c625d5f2524B85A1f,1485,1171,691,290
0xe2fb6529ef566a080e6d23de0bd351311087d567,1513,1208,760,323
0xe2fbdbfd5b72729983d26a635a9fb38ebcff022b,1069,847,520,202
0xe2fd02741bcbf34723320fb80b77ab4ff82d7979,1144,899,550,215
0xE2fe5E7E206e7B46CAd6A5146320e5b4b9A18E97,1166,936,603,224
0xe305312618fa07a8a95643f3d79e5950d0b865fd,798,617,381,146
0xe308310359e04c4c95dc0a72c92c3fe35ba1d8c6,194,152,89,34
0xe316449f4666219b9479bd61eceac7a1ef74ce94,1085,855,498,208
0xe31ddd7fbcfe592c2e3d397f51feb19b5a2126f5,1514,1192,723,291
0xe324d1b4733ec3569f971e95fa16dbbaaeca5496,1516,1203,743,298
0xe32f0a9e5a391add501c37d4672dc8b30b991a54,1045,814,493,192
0xE335936435D176E78D8b4D675BAfbc575Fb560ED,1251,1001,595,232
0xe33b2e29000e91c3f068bc4bf2fb6e2f698e1d85,1308,1025,632,253
0xe3418614cbd19d20a6884042754d7e5ff3648ab5,1489,1181,715,286
0xe34443095f78099675b165f07559e9b48450c77e,272,213,129,54
0xe365b3d6cd69aa6e530c9b5a4b22aa10892273cb,1069,847,520,202
0xe372dd32e141b019346f8ee8527d3049105a47b9,1079,834,510,197
0xe38165c9f6deb144afc9c32c206b024817e1496d,1491,1182,726,297
0xe38351dabf547c516bca0a5ff946760b24c4a234,1305,1027,629,251
0xe386B139Ed3715Ca4B18Fd52671bDcea1cdFE4b1,1498,1181,767,305
0xe389b6db10b3d5c67234cdac2bb08870a3174a05,1565,1246,760,307
0xe397d8c42bb3d94699859cf33a4b37bd1960f630,1492,1188,744,300
0xe39a50eb53bf2d9cfae7dd6a33238d75468d54c1,919,742,430,183
0xe3a024cbe6af5ba6b8f765aba543a32ad764bfa3,1604,1269,779,307
0xe3a1444d1fbec81739f33633ea91afa772a00cb4,1504,1191,731,303
0xE3A16b3868F41BEA2dAA0fDba069DB7d6065c1f6,1475,1174,745,303
0xe3a522474b86c2c01d819afc753d5a76ff35e5e1,1510,1191,757,297
0xe3b7fb25d7e61ce01a43c8de9fcdd7bc6568fc5e,1479,1155,712,275
0xe3c61a3bff7cb03ddd422258006fddd5ba1ed0fe,1195,950,604,206
0xe3cc697219a23cdc24df5a3b7f35497b8f3f153a,1610,1292,790,305
0xe3d37f8cca76d5ba9e936f5b19ff0e5e93d29d98,1069,847,520,202
0xe3dfbd226c83d60a58b867ea9089dee3093d5a38,486,374,228,100
0xe3f4383c19dbe7436261e63dd811e43dbed29890,1588,1243,744,294
0xe3ff511d558d5476eb535a23c92f307a4f98c3fe,1590,1287,774,323
0xe3ff729f9a801168c120ffc1d7ab2267f5881bf2,1069,847,520,202
0xe4089b2e6c1bf4cb3dd267ed3b7fc98362e80e61,1556,1214,751,299
0xe40a5c4b1486c8c8b4ac7a4237fd0ecf92842498,1577,1228,747,302
0xe40f742ebb964b23f6a4b2bb80d4bedfe047f3b4,1069,847,520,202
0xe40Ff9509E9e82E4F643E472513f6416c7183F67,1494,1179,728,306
0xE412189dA2dfa188A1A61633114b8732BbbFBA19,1528,1228,726,287
0xe4200db994b4a672d1ea323ce39825ea751cfe57,1491,1173,745,323
0xe42ba5558b00d2e6109cc60412d5d4c9473fe998,1493,1186,717,287
0xe42d3e6a9ee8be4ab5062ab430e9eca9b0e235a7,1526,1229,770,314
0xe430be39098b4cb1897cd07c439edff3e23c8f29,1523,1202,756,296
0xe4339c83ead9aa168d3fbfb43384a13b2df7766e,1513,1193,745,293
0xe434e0901ebd0d6a1b2a92b2495b23b83c0851c0,542,416,259,105
0xE43E2041dc3786e166961eD9484a5539033d10fB,868,671,408,161
0xe43f82bd5dd75fce3fd35000f5fca11a9c9ab267,1572,1253,773,309
0xe43f953a39a4681ac36f72977ec6998adc3d9f6a,1572,1216,753,297
0xe455a4a6b8ab16c4a3dcf89ebacf0e7b1f0d10de,1506,1184,716,281
0xe45f4e9cbff8082130b941569c688932782682e8,1109,858,527,221
0xe46340f794e95775a41d40d5031bb716f99120b3,1527,1239,783,311
0xe464af04c151a345db70087eec4b604bddbeea08,1516,1217,753,303
0xe46912a20a7e84da7f29cdd6883aa71a7864f23f,1559,1214,731,295
0xe47014f16c55ddd3add5b68b951e10fcea7da686,199,162,101,38
0xe48c1e53fa9c9d204e1c9c7a94937bf9fe1390e5,1069,847,520,202
0xe49203f0adaa0a4fbfa7b5ab59642e43dfce11a9,1069,847,520,202
0xe4988bc7e3273f9357128a23088b31bc4d26ab9b,1132,888,553,209
0xe49b7e5cf4da520b7ff5f22f1cfa700f66f7de9c,1501,1190,727,286
0xe4B2AcD9d84E29fba1939a76e15F4Cb530CBB52c,1311,1029,657,289
0xe4be6048244a4ad5e09bc1614e76fd231a962125,1583,1254,781,301
0xe4bfe227dd8d0de90a1061747f6fb6a0b3b83561,1348,1060,645,272
0xe4de70d24363ecb2550b4b9936139c42cf44cbb9,284,220,137,55
0xe4E56E144ba462052C30A096BfE4dcF3EaE40Ce3,1521,1220,768,303
0xe4e821c1aef1d3305ade82835853d87d2705a992,1576,1260,778,295
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,259,199,121,51
0xe4ff39460ba2662f5c9b0264b17f5985ec79cd06,1308,1042,619,237
0xe4fff4564eb19c290cc031270219fed6c9b271ff,1501,1177,709,281
0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf,1490,1179,758,305
0xe503b42aabda22974e2a8b75fa87e010e1b13584,378,294,175,69
0xe507c467c0f63845eadce5516c9ff5e1a5ebb63a,1536,1181,720,296
0xe50843b6c0e58961538df4b5ec4e28c990e032a3,1521,1224,773,314
0xe51601f59a610dac06868aa711a05e9a4e291256,1485,1179,717,287
0xe520035ae79e2cda8b9c1983fe810ea57bf5ccbc,1632,1318,805,313
0xe520065601833014f7e7a5ba33a5314421fc15f9,868,671,408,161
0xE5221F29861508d7556249F19924Effe391dB237,1151,891,549,210
0xe52e80c7fea06473d05eb0a0982fcc624241d59b,1577,1262,764,312
0xe52ea4f65df97b76f75916cb95f4c646efd9a476,635,492,309,129
0xe54a11dc70d4c048897ff9d07bfb181ad78ff37f,1260,1004,608,239
0xe54bd50a40089d71d1e43886f74c0eee8806b971,880,680,434,163
0xe554056146fad6f2a7b5d5dbbb6f6763d58926c5,1536,1203,776,323
0xe55624d839e48878e7bcb141cb188fdb2694bffa,1414,1108,683,275
0xe564e0a6a545671d29ad690398c9e94a398434b3,1533,1213,773,311
0xe56994e5be61b79402d204a5550843bd01ff71e9,843,660,396,157
0xe569B660732EFa6a1240636964fd4d55AeC8B6FE,1499,1196,767,304
0xe56b18bc19e5fdb719dcd0d994e5df92942edf83,1177,924,578,217
0xE57A41170f18FaB3248D623F06BD92b32260fae2,1116,887,533,221
0xe57e766ab70459d07a46f8a6113317ca4abdb214,99,79,49,21
0xe58433B402d8db6a0Ea48A0feabB948Cf4b6A7c1,1625,1278,753,303
0xe585e931fae583133e8a5140ce885b95f3bd9b89,1450,1164,742,303
0xe59015e2d097b545f0b1701c64310f98e3600495,1542,1235,794,325
0xe5975de205854b3a913b7cb157b7c1ef6f500336,262,208,134,52
0xe59b24a18510224234f84f5d8eb155b04b4933b8,1525,1221,753,304
0xe5ad91cf8999e099fd9aa5d9399bff3d0a6f7612,519,417,258,102
0xe5afc5c92c8a789cad1cc41189e3fd370478a97e,1069,847,520,202
0xe5b70a2ce2b507237baa81c98a5448431b1e8cb8,1302,1031,651,226
0xe5bb2aa9e4d748439a66c0f5350257abbce4d8b6,1513,1199,781,316
0xe5bc02fe7f2ed6a76a95219ee4d6555cf90c86b3,990,794,483,185
0xe5cc7139002fa9d7d0caa1ad5e739da85779afde,1107,873,536,212
0xE5DD8C28b43a3c46D62fD79C1f39EdFB00c20062,1499,1196,767,304
0xe5df61285e8492d1d4dd6e4651821383512f012f,1577,1294,825,333
0xe5e8fe988702166aee3ca05f793d50140480bdd8,1069,847,520,202
0xe5f166c0d8872b68790061317bb6cca04582c912,1500,1177,737,306
0xe5faf5c077fe103137bfaeff614804f282d0c344,1137,893,547,215
0xe5fb864cba6b781d6f37b8dbc4f8e33461328b5d,1598,1268,790,309
0xe5fd790e2c2d37632788cc59d8f27cc3c46e148d,1069,847,520,202
0xe601d4981FA105fEC023622bddE3f07C774b421F,161,126,78,33
0xe605fd0341f4252ba769a2f0bc986af87ca044fa,308,244,148,60
0xe6069f1c9d78ebc232c1726bf4faa727d83ae31d,32,28,19,5
0xe6101e8f83a0ab40fa228d6f4136a80d734055b3,1481,1183,727,307
0xe610af01f92f19679327715b426c35849c47c657,519,400,250,98
0xe63760e74ffd44ce7abdb7ca2e7fa01b357df460,1023,796,471,195
0xe638dc39b6adbee8526b5c22380b4b45daf46d8e,1465,1140,740,292
0xe63ddba89e0615c40803823567643d0a10c31adb,1504,1191,731,303
0xe64287516518eda9f7092a0626cba00baf21a301,701,550,333,130
0xe648ae88a6d9b3373e115e3414be91b7cf12de4c,1379,1071,655,261
0xe64aa1e4301d85ecaccfc15e4af887a1fe6f5f56,1174,916,536,219
0xe64d5f33e28387855d33980719f27f0d579392af,1485,1198,751,312
0xe64da7e80b111020ae8c6cfb611eec8582151728,1069,847,520,202
0xe64f9f5af35ee8dd53f0c503e55852e169de3b6b,529,391,250,93
0xe652459d2802bae508b81698f0906b0bdcd4347f,711,563,341,134
0xe65c53087e1a40b7c53b9a0ea3c2562ae2dfeb24,260,203,128,58
0xe67218db143d95b14dee3673dcef37cb55f0cf3e,1511,1223,766,322
0xe674746a7bc6f53eb48caed0c810c669c705cad2,1566,1238,766,303
0xe6766297571f8693adec94e5f8ef363d323e211d,1500,1209,731,308
0xe67907329dafd1ff826523e3f491bec8733f7376,943,719,431,163
0xe67c521dfe132c624e8548c733954407fcb5ec94,1544,1233,771,322
0xe67fdea704d87f0cda366b3359590f6bd40a0b6b,1505,1191,750,302
0xE68150D4bF6Dbc8bCb2a6a5D4Bfb2E89e7BAb915,1537,1213,718,306
0xe683c31d91d73ae12770cc7082511846ea66f8d6,1483,1170,722,297
0xe68b7aa92f5a71184bfcb42f2a5ec5711e16afe7,1535,1226,751,295
0xe68FBADE5D102aAB1C8D7b29bc77CB78Cba08781,1487,1172,748,299
0xE691b7FF3c9fdDB8C2437412208EE4816ABa7258,1550,1232,784,309
0xe69a353b3152dd7b706ff7dd40fe1d18b7802d31,1505,1199,761,305
0xe69d40Dd727f7FFb51Be789dA1E6002d93040151,1069,847,520,202
0xe6a7f0f56c1b6005cf4ec31d9100a6c6d29cba0d,1069,847,520,202
0xe6aa4bfed63309ce503771e7f644f24cf14633b8,1508,1198,716,266
0xe6ab84ae7091cc00dd324b7fe9cbc1c92223004e,1213,941,580,230
0xe6b1d6b35846bbd236e69191f3582f51e6403507,1539,1244,765,313
0xe6b6aff05d0a282f7de4f6ffb35a2ed9943728e2,1604,1266,774,321
0xe6c243107bc13ed2479866f651d9b11fbb74cd98,1069,847,520,202
0xe6e0ef089e782df8fdaf8307563e4ce4ebfe8837,1500,1175,719,276
0xe6e519d4faa66f6b449a840b211305644696cc37,1305,1027,629,251
0xe6f74dcfa0e20883008d8c16b6d9a329189d0c30,1483,1167,729,285
0xe701cd3329057aea9d54300ddd05e41b8d74727a,1608,1266,798,311
0xe7142edb1F51750A0b1d817c3AbB95979beA9aA0,1497,1169,726,290
0xe72e96162204097b325e2a99bef050824cc17fdb,1173,933,534,235
0xe730f31d7f6bcf5406931b7e680c362c2dda303c,1506,1208,772,304
0xe73782d42ca00987a9e81424ff0dc235e7bedf93,1069,847,520,202
0xe74e7bf8ecbb8f89398764a23c2a4fc0f8e6343b,1518,1189,754,316
0xe750bbc8d86b7c88f9a6fda0eb8dad4bdbf48e22,1424,1142,741,301
0xe75178c6fa2b0f1903145277413c32a00eb8c201,1437,1181,725,307
0xe753448f1a5f40eeaee8ab4c36666efeff6b3a24,1516,1217,753,303
0xe755f2Fa95e47C5588C3037dD38E1268fa5FCecD,1655,1291,791,318
0xe758421818E3FC974730292C0704F7b77DaA791c,1499,1196,767,304
0xe75ad3aab14e4b0df8c5da4286608dabb21bd864,1172,928,579,219
0xe760a89967d8c7fa638eebfc15a77ba107674021,1491,1184,712,280
0xe7617c36fb3837d673b704ab5acadf839394a9c3,1141,911,556,198
0xe762da33bf2b2412477c65b01f46d923a7ef5794,1546,1220,775,321
0xe7660e908b18909cf67013bcf8193679e7a67407,165,125,79,33
0xe76c45c5f711717fca4c284b07ad881382c321a2,1069,847,520,202
0xE76DA4946fE8bb6e65D7e7B0F0Fbe3D9ABa41Be7,1089,862,529,208
0xE76fEd93683Fc5634CF82678Be9B161505104EfE,1512,1221,764,323
0xe778b6bff2da49cdbd7d0eaa6bb22afef7738d76,1459,1186,714,300
0xe782146478f5d9f3ecc77a77c429f2941dced0f3,1069,847,520,202
0xe78819cc710d33182beea605118f5f492c3415e7,1069,847,520,202
0xe78a4Ed7A2d50C7206fEa45dd7418B71a6dE943B,1068,860,513,217
0xe7a2b858639fd53eb48a33c0e0c8974a7dd83a4e,1591,1273,777,320
0xe7adda861e3297386040f06c54739ae1d1627d53,1069,847,520,202
0xe7ae9dc8f5f572e4f80655c4d0ffe32ec16ff0e3,1525,1208,741,301
0xe7c8635bc387994069f7b7f25b89534c67727a01,521,397,244,101
0xe7D3e4413E29ae35B0893140F4500965c74365e5,1534,1258,758,298
0xe7dc501cb9ca414cf9211af214d5065ca3a30768,1449,1128,674,271
0xe7df28376f0c44b58396fda253132321021e08cf,1306,1007,630,248
0xe7dfa3fd5cefd9c07fe88485b6f196ba7f8ac48b,1036,807,480,183
0xe7e0bb725a6c1ed81b89042b1d37756b21db4958,944,734,447,162
0xe7e9009df1ba468559fa2e617820c0f6b438b19c,1501,1177,709,281
0xe7ee20bc30cc2564decb071ecee1b15ed71e3e6b,1555,1208,764,316
0xe7fad78cf9034b36b6a7dc2951e5acf8d28e4dc7,1542,1232,763,292
0xe806531A622CA96A1111C5a3eB923613813Eb73c,1137,893,547,215
0xe81142e1af4a76838220441108a5dc84ea0b5bbd,1069,847,520,202
0xe8200511F3C276fA7300719f9B45301Bc471f4fB,1103,841,494,186
0xe82062f270dbbd296ec4820845129d874ea35ace,1140,881,533,220
0xe82180c13c4f7adaeca8acfa24d08e844ccb611e,193,134,91,47
0xe824055fefa7beb658a8656d32ca48d658cd6d3b,1537,1175,725,284
0xe824ebd383959064ea47372182acf47e0311bbfb,1571,1249,777,311
0xe826783d800174bb643f091f599271eead159ba0,1235,967,592,231
0xe8272288c2637b85a10f67031d1a970eb27e82fa,1551,1208,750,305
0xe827f10338c6e9097c7513823388bdb8c20658ce,1069,847,520,202
0xe8433116974b18a50636f030f6635e3870220d5c,1514,1192,740,299
0xe848bf049b34a47b01d869e0c3d0950ddbd460e7,1236,969,575,230
0xe84ab07e88df4e56aca476b7e5dc341c6104d979,1065,824,500,209
0xe85783513c3818E3637fE42Ce84fa488F8AdA644,1061,833,517,193
0xe85b843180efce2de43aa6adcf04af7bf1f50c79,1296,997,639,249
0xe87412bf364ae1b2352252c6957f4a89d47bc3ef,1069,847,520,202
0xe88452316a1f6f0767bb04270c2de5844c78fd63,675,529,311,120
0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,1510,1185,750,302
